uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
35173,2010-12-15,1354,Edipower,Parent,1354,Edipower,Italy,-1,2,0,3262,"Carbon trading, cap and trade",,,,,826,UK,,,,,,,,,,,380,Italy,,,,,,,,,,,1494,Sandbag Campaign,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,380,Italy,1315,Energy,,,,,,,,,,,1336.0,Finance,1315.0,Energy,,,,," Italian companies from reducing their emissions in the EU Emissions Trading Scheme (ETS). It said that in addition, Italian companies in the ETS will have to spend a further &euro;500 million in private funds outsourcing their carbon reductions overseas rather than investing at home.<br />See",http://www.sandbag.org.uk/site_media/pdfs/reports/Sandbag_2010-12_carbo_diem_en.pdf ,http://www.sandbag.org.uk/blog/2010/dec/14/italys-wasted-kyoto-billions/,,,
35173,2010-12-15,1356,Riva Group,Parent,1356,Riva Group,Italy,-1,2,0,3262,"Carbon trading, cap and trade",,,,,826,UK,,,,,,,,,,,380,Italy,,,,,,,,,,,1494,Sandbag Campaign,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,380,Italy,1348,Metals,,,,,,,,,,,1336.0,Finance,1315.0,Energy,,,,," Italian companies from reducing their emissions in the EU Emissions Trading Scheme (ETS). It said that in addition, Italian companies in the ETS will have to spend a further &euro;500 million in private funds outsourcing their carbon reductions overseas rather than investing at home.<br />See",http://www.sandbag.org.uk/site_media/pdfs/reports/Sandbag_2010-12_carbo_diem_en.pdf ,http://www.sandbag.org.uk/blog/2010/dec/14/italys-wasted-kyoto-billions/,,,
35173,2010-12-15,1357,A2A SpA,Parent,1357,A2A SpA,Italy,-1,2,0,3262,"Carbon trading, cap and trade",,,,,826,UK,,,,,,,,,,,380,Italy,,,,,,,,,,,1494,Sandbag Campaign,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,380,Italy,1315,Energy,,,,,A2A SpA,A2A ,AEMSPA,IT0001233417,,,1336.0,Finance,1315.0,Energy,,,,," Italian companies from reducing their emissions in the EU Emissions Trading Scheme (ETS). It said that in addition, Italian companies in the ETS will have to spend a further &euro;500 million in private funds outsourcing their carbon reductions overseas rather than investing at home.<br />See",http://www.sandbag.org.uk/site_media/pdfs/reports/Sandbag_2010-12_carbo_diem_en.pdf ,http://www.sandbag.org.uk/blog/2010/dec/14/italys-wasted-kyoto-billions/,,,
35171,2010-12-15,227,Nestle,Parent,227,Nestle,Switzerland,-1,2,0,3775,Quorn,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,204,CSPI / Center for Science in the Public Interest ,1.5,840,US,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1296,Food & Non-alcoholic Beverages,,,,,Nestle SA,Nestle ,NESNVX,CH0038863350,,,1296.0,Food & Non-alcoholic Beverages,,,,,,," cause severe allergic reactions including vomiting, diarrhoea, and anaphylactic reactions in some consumers.<br /><em>SIGWatch comment: CSPI has had a multi-year campaign dedicated to attacking Quorn, about which it has an apparently unique obsession. It hopes that if it cannot destroy its market it will at least make the company put warning labels on packaging.</em><br />See",http://cspinet.org/new/pdf/quornnestleletter.pdf ,http://www.cspinet.org/new/201012132.html,,,
35171,2010-12-15,1604,Marlow Foods,Parent,1604,Marlow Foods,UK,-1,2,0,3775,Quorn,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,204,CSPI / Center for Science in the Public Interest ,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1296,Food & Non-alcoholic Beverages,1322.0,Retail,,,,,,,,,1296.0,Food & Non-alcoholic Beverages,,,,,,," cause severe allergic reactions including vomiting, diarrhoea, and anaphylactic reactions in some consumers.<br /><em>SIGWatch comment: CSPI has had a multi-year campaign dedicated to attacking Quorn, about which it has an apparently unique obsession. It hopes that if it cannot destroy its market it will at least make the company put warning labels on packaging.</em><br />See",http://cspinet.org/new/pdf/quornnestleletter.pdf ,http://www.cspinet.org/new/201012132.html,,,
35171,2010-12-15,1605,Quorn,Brand,1604,Marlow Foods,UK,-1,2,0,3775,Quorn,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,204,CSPI / Center for Science in the Public Interest ,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1296,Food & Non-alcoholic Beverages,1322.0,Retail,,,,,,,,,1296.0,Food & Non-alcoholic Beverages,,,,,,," cause severe allergic reactions including vomiting, diarrhoea, and anaphylactic reactions in some consumers.<br /><em>SIGWatch comment: CSPI has had a multi-year campaign dedicated to attacking Quorn, about which it has an apparently unique obsession. It hopes that if it cannot destroy its market it will at least make the company put warning labels on packaging.</em><br />See",http://cspinet.org/new/pdf/quornnestleletter.pdf ,http://www.cspinet.org/new/201012132.html,,,
35170,2010-12-15,691,"Cal-Maine Foods, Inc.",Parent,691,"Cal-Maine Foods, Inc.",US,-1,2,0,3198,Battery/caged/indoor chickens and eggs,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,2204,Animal Legal Defense Fund ALDF,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1279,Agriculture,,,,,Cal-Maine Foods Inc,Cal-Maine Foods ,,US1280302027,,,1279.0,Agriculture,,,,,,,"In the U.S., Animal Legal Defense Fund is backing a lawsuit by three consumers in Texas against the state Public Health Commissioner, Commissioner of Agriculture, and Animal Health Commission, alleging that failure to improve poultry welfare conditions at Cal-Maine Food's egg production facility in Waelder, Texas put them at risk of contracting salmonella (though apparently they didn't).<br /><em>SIGWatch comment: Cal-Maine was recently embarrassed by a Humane Society (HSUS) undercover video from its Waelder plant.</em><br />See",http://www.aldf.org/article.php?id=1552,,,,
35167,2010-12-15,109,TransCanada,Parent,109,TransCanada,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,199,Center for International Environmental Law CIEL,2.5,840,US,434.0,Friends of the Earth U.S. / FoE U.S.,2.5,840.0,US,285.0,Corporate Ethics International,1.5,840.0,US,,,,,,,,,,,124,Canada,1315,Energy,1326.0,Gas,1327.0,Oil,TransCanada Corp,TransCanada ,TRPCN,CA89353D1078,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., Friends of the Earth (FoE), Center for International Environmental Law (CIEL) and Corporate Ethics International submitted a Freedom of Information Act (FOIA) request to the State Department demanding to see all communications with Paul Elliott, a former presidential campaign manager of Hillary Clinton's, who they claimed in his new role as chief Washington, D.C. lobbyist for TransCanada, is seeking State Department approval for the controversial Keystone XL crude oil pipeline. They claim this prior relationship casts doubt on whether the State Department is fulfilling its obligations to conduct a thorough and transparent review of the environmental and public health dangers of Keystone XL. Meanwhile FoE is mobilising supporters to lobby their Senators to block Keystone XL too.<br /><em>SIGWatch comment: Fronting FoE's new campaign is the owner of a Texas smallholding, David Daniel. He told Sierra Club, with whom he is also working to mobilise farmers and landowners along the entire pipeline route from Canada, that he was pressured by TransCanada's land agents into signing an easement agreement (which he did, and now regrets).</em><br />See",http://action.foe.org/p/dia/action/public/?action_KEY=5224 ,http://www.sierraclub.org/dirtyfuels/tar-sands/faces/texas/default.aspx,http://www.foe.org/sites/default/files/FOIA-request-State-Department-Paul-Elliott-Keystone-XL-pipeline.pdf ,http://tarsandspipelines.wordpress.com/2010/12/13/are-clinton-ties-to-transcanada-lobbyist-fast-tracking-kxl-approval/,
35167,2010-12-15,110,Keystone XL Pipeline Project,Project,109,TransCanada,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,199,Center for International Environmental Law CIEL,2.5,840,US,434.0,Friends of the Earth U.S. / FoE U.S.,2.5,840.0,US,285.0,Corporate Ethics International,1.5,840.0,US,,,,,,,,,,,124,Canada,1327,Oil,,,,,TransCanada Corp,TransCanada ,TRPCN,CA89353D1078,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., Friends of the Earth (FoE), Center for International Environmental Law (CIEL) and Corporate Ethics International submitted a Freedom of Information Act (FOIA) request to the State Department demanding to see all communications with Paul Elliott, a former presidential campaign manager of Hillary Clinton's, who they claimed in his new role as chief Washington, D.C. lobbyist for TransCanada, is seeking State Department approval for the controversial Keystone XL crude oil pipeline. They claim this prior relationship casts doubt on whether the State Department is fulfilling its obligations to conduct a thorough and transparent review of the environmental and public health dangers of Keystone XL. Meanwhile FoE is mobilising supporters to lobby their Senators to block Keystone XL too.<br /><em>SIGWatch comment: Fronting FoE's new campaign is the owner of a Texas smallholding, David Daniel. He told Sierra Club, with whom he is also working to mobilise farmers and landowners along the entire pipeline route from Canada, that he was pressured by TransCanada's land agents into signing an easement agreement (which he did, and now regrets).</em><br />See",http://action.foe.org/p/dia/action/public/?action_KEY=5224 ,http://www.sierraclub.org/dirtyfuels/tar-sands/faces/texas/default.aspx,http://www.foe.org/sites/default/files/FOIA-request-State-Department-Paul-Elliott-Keystone-XL-pipeline.pdf ,http://tarsandspipelines.wordpress.com/2010/12/13/are-clinton-ties-to-transcanada-lobbyist-fast-tracking-kxl-approval/,
35165,2010-12-14,49,World Bank,Parent,49,World Bank,US,0,1,0,3221,"Palm oil in food, toiletries & detergents",3630.0,Agriculture impacting indigenous people,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,4617,Sherpa,1.0,250,France,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1402.0,Personal Care & Toiletries,1293.0,Forestry & Paper,1296.0,Food & Non-alcoholic Beverages,,,"In France, SHERPA, MISEREOR (Germany), Centre pour l'environnement et le developpement (Cameroon), and FOCARFE (Cameroon) published a report presenting the assessment of the privatization of SOCAPALM, the biggest palm oil producer in Cameroon. They claimed the company is causing several social and environmental damage to the local population and abusing their employees, far from improving their lives as was promised. See",http://www.asso-sherpa.org/archives/1165 ,http://asso-sherpa.org/sherpa-content/docs/newsroom/Communiques_de_presse/Expose%20de%20situation%20-%20SOCAPALM.pdf,,,
35165,2010-12-14,567,International Monetary Fund / IMF,Parent,567,International Monetary Fund / IMF,US,0,1,0,3221,"Palm oil in food, toiletries & detergents",3630.0,Agriculture impacting indigenous people,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,4617,Sherpa,1.0,250,France,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,International Monetary Fund,,,,,,1402.0,Personal Care & Toiletries,1293.0,Forestry & Paper,1296.0,Food & Non-alcoholic Beverages,,,"In France, SHERPA, MISEREOR (Germany), Centre pour l'environnement et le developpement (Cameroon), and FOCARFE (Cameroon) published a report presenting the assessment of the privatization of SOCAPALM, the biggest palm oil producer in Cameroon. They claimed the company is causing several social and environmental damage to the local population and abusing their employees, far from improving their lives as was promised. See",http://www.asso-sherpa.org/archives/1165 ,http://asso-sherpa.org/sherpa-content/docs/newsroom/Communiques_de_presse/Expose%20de%20situation%20-%20SOCAPALM.pdf,,,
35165,2010-12-14,1608,SocaPalm,Parent,1608,SocaPalm,Cameroon,-1,2,0,3221,"Palm oil in food, toiletries & detergents",3630.0,Agriculture impacting indigenous people,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,4617,Sherpa,1.0,250,France,,,,,,,,,,,,,,,,,,,,,120,Cameroon,1279,Agriculture,1322.0,Retail,,,,,,,,,1402.0,Personal Care & Toiletries,1293.0,Forestry & Paper,1296.0,Food & Non-alcoholic Beverages,,,"In France, SHERPA, MISEREOR (Germany), Centre pour l'environnement et le developpement (Cameroon), and FOCARFE (Cameroon) published a report presenting the assessment of the privatization of SOCAPALM, the biggest palm oil producer in Cameroon. They claimed the company is causing several social and environmental damage to the local population and abusing their employees, far from improving their lives as was promised. See",http://www.asso-sherpa.org/archives/1165 ,http://asso-sherpa.org/sherpa-content/docs/newsroom/Communiques_de_presse/Expose%20de%20situation%20-%20SOCAPALM.pdf,,,
35162,2010-12-14,109,TransCanada,Parent,109,TransCanada,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1035,Natural Resources Defense Council NRDC,1.5,840,US,,,,,,,,,,,,,,,,,,,,,124,Canada,1315,Energy,1326.0,Gas,1327.0,Oil,TransCanada Corp,TransCanada ,TRPCN,CA89353D1078,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., NRDC published a technical report claiming that oilsands pipeline companies may be putting the public at risk by using conventional pipeline technology to transport what it said was a highly corrosive, acidic and potentially unstable blend of thick raw bitumen and volatile natural gas liquid condensate called DilBit. See",http://www.dirtyoilsands.org/files/NRDC_TarSandsBitumen.pdf,http://stoptarsands.org/tar-sands-pipelines-presenting-unaddressed-hazards-public-safety,,,
35162,2010-12-14,110,Keystone XL Pipeline Project,Project,109,TransCanada,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1035,Natural Resources Defense Council NRDC,1.5,840,US,,,,,,,,,,,,,,,,,,,,,124,Canada,1327,Oil,,,,,TransCanada Corp,TransCanada ,TRPCN,CA89353D1078,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., NRDC published a technical report claiming that oilsands pipeline companies may be putting the public at risk by using conventional pipeline technology to transport what it said was a highly corrosive, acidic and potentially unstable blend of thick raw bitumen and volatile natural gas liquid condensate called DilBit. See",http://www.dirtyoilsands.org/files/NRDC_TarSandsBitumen.pdf,http://stoptarsands.org/tar-sands-pipelines-presenting-unaddressed-hazards-public-safety,,,
35162,2010-12-14,217,Enbridge,Parent,217,Enbridge,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1035,Natural Resources Defense Council NRDC,1.5,840,US,,,,,,,,,,,,,,,,,,,,,124,Canada,1327,Oil,1326.0,Gas,1315.0,Energy,Enbridge Inc,Enbridge ,ENBCN,CA29250N1050,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., NRDC published a technical report claiming that oilsands pipeline companies may be putting the public at risk by using conventional pipeline technology to transport what it said was a highly corrosive, acidic and potentially unstable blend of thick raw bitumen and volatile natural gas liquid condensate called DilBit. See",http://www.dirtyoilsands.org/files/NRDC_TarSandsBitumen.pdf,http://stoptarsands.org/tar-sands-pipelines-presenting-unaddressed-hazards-public-safety,,,
35162,2010-12-14,1025,Alberta Clipper pipeline project ,Project,217,Enbridge,Canada,-1,2,0,3289,Oilsands and oilshale,3525.0,Oil and gas pipelines,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1035,Natural Resources Defense Council NRDC,1.5,840,US,,,,,,,,,,,,,,,,,,,,,124,Canada,1327,Oil,1356.0,Transport,,,Enbridge Inc,Enbridge ,ENBCN,CA29250N1050,,,1327.0,Oil,1326.0,Gas,1323.0,,,,"In the U.S., NRDC published a technical report claiming that oilsands pipeline companies may be putting the public at risk by using conventional pipeline technology to transport what it said was a highly corrosive, acidic and potentially unstable blend of thick raw bitumen and volatile natural gas liquid condensate called DilBit. See",http://www.dirtyoilsands.org/files/NRDC_TarSandsBitumen.pdf,http://stoptarsands.org/tar-sands-pipelines-presenting-unaddressed-hazards-public-safety,,,
